Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1781647395,276,,Aggregated,852.200000,0.000000,4,5,6,7,9,13,22,32,67,99,140,63104,0,4,5.1724453409625335,0.6713439979648683,137.61404600154492,20.674030172413794
1781647396,278,,Aggregated,857.900000,0.000000,4,5,6,7,9,13,22,32,67,99,140,64021,0,4,5.18924130049759,0.6713439979648683,137.61404600154492,20.644382312053857
1781647397,280,,Aggregated,868.300000,0.000000,4,5,6,7,9,13,22,32,67,99,140,64952,0,4,5.19048838915181,0.6713439979648683,137.61404600154492,20.634545510530852
1781647398,282,,Aggregated,875.800000,0.000000,4,5,6,7,10,13,22,32,67,99,140,65880,0,4,5.229979141700824,0.6713439979648683,137.61404600154492,20.589799635701276
1781647399,284,,Aggregated,886.400000,0.000000,4,5,6,7,10,13,22,32,67,99,140,66822,0,4,5.252495539990632,0.6713439979648683,137.61404600154492,20.575154889108376
1781647400,286,,Aggregated,893.300000,0.000000,4,5,6,7,10,13,22,32,66,99,140,67748,0,4,5.278407841622426,0.6713439979648683,137.61404600154492,20.588962035779655
1781647401,288,,Aggregated,899.000000,0.000000,4,5,6,7,10,14,23,34,70,110,140,68687,0,4,5.375676765868888,0.6713439979648683,137.61404600154492,20.603068994132805
1781647402,290,,Aggregated,907.700000,0.000000,4,5,6,7,10,14,23,34,70,110,140,69614,0,4,5.396771622463904,0.6713439979648683,137.61404600154492,20.544502542592006
1781647403,292,,Aggregated,911.800000,0.000000,4,5,6,7,10,14,23,34,70,110,140,70572,0,4,5.395825784946535,0.6713439979648683,137.61404600154492,20.508147707306012
1781647404,294,,Aggregated,916.900000,0.000000,4,5,6,7,10,14,25,37,71,120,170,71547,0,4,5.499995346516988,0.6713439979648683,165.07036899929517,20.491075796329685
1781647405,296,,Aggregated,925.900000,0.000000,4,5,6,7,10,14,25,37,71,120,170,72507,0,4,5.520957408074603,0.6713439979648683,165.07036899929517,20.497207166204642
1781647406,298,,Aggregated,935.400000,0.000000,4,5,6,7,10,14,25,37,71,120,170,73424,0,4,5.556593445293996,0.6610130003537051,165.07036899929517,20.530970799738505
1781647407,300,,Aggregated,938.400000,0.000000,4,5,6,7,10,15,26,40,75,120,170,74402,0,4,5.687197315466162,0.6610130003537051,165.07036899929517,20.530294884546116
1781647408,300,,Aggregated,940.900000,0.000000,4,5,6,7,11,15,27,40,75,130,180,75387,0,4,5.729753982626762,0.6610130003537051,176.3699600014661,20.521455953944315
1781647409,300,,Aggregated,944.400000,0.000000,4,5,6,7,11,16,27,41,80,130,180,76359,0,4,5.813016714942038,0.6610130003537051,176.3699600014661,20.517948113516415
1781647410,300,,Aggregated,946.800000,0.000000,4,5,7,7,11,16,28,42,82,140,180,77343,0,4,5.859313351283011,0.6610130003537051,176.3699600014661,20.488176046959648
